402.31238;244.25734
401.2572;244.87555
402.54245;244.64757
402.06378;244.72044
402.97488;244.22186
402.97488;244.22186
402.97488;244.22186
402.8906;243.71094
402.8906;243.71094
402.66122;244.04045
402.64517;243.84805
402.64517;243.84805
403.04642;244.01971
403.04642;244.01971
403.78342;245.00084
403.78342;245.00084
402.84824;244.317
402.84824;244.317
402.95233;244.33417
402.95233;244.33417
402.60553;243.6402
402.60553;243.6402
403.6137;244.23784
403.6137;244.23784
404.5216;243.6721
401.73853;243.88737
401.91013;243.81274
403.5974;243.7113
403.5974;243.7113
403.5974;243.7113
403.81342;243.27927
403.81342;243.27927
403.87943;243.28613
403.87943;243.28613
403.77368;244.00081
403.77368;244.00081
403.60767;244.15355
403.767;243.27464
403.767;243.27464
403.9278;243.7467
403.9278;243.7467
404.9048;243.60669
404.9048;243.60669
403.91577;244.07077
403.91577;244.07077
405.40475;243.44435
405.40475;243.44435
404.86227;243.53886
404.86227;243.53886
403.75552;244.56494
403.75552;244.56494
403.75552;244.56494
404.0303;244.83282
404.11597;245.12738
404.11597;245.12738
404.2084;245.02539
404.2084;245.02539
403.57837;245.64667
403.57837;245.64667
404.0593;244.25887
404.0593;244.25887
403.50394;244.96141
403.50394;244.96141
403.7443;245.2456
403.7443;245.2456
404.0529;244.34326
404.0529;244.34326
403.91888;245.23308
403.91888;245.23308
403.45218;244.78955
403.45218;244.78955
404.12964;244.66882
404.12964;244.66882
404.25183;245.1351
404.25183;245.1351
403.64594;244.98773
403.13718;244.55733
402.9394;244.11858
403.15894;244.37994
403.5067;244.81647
403.5067;244.81647
403.8705;245.11523
403.8705;245.11523
402.0446;245.33916
402.0446;245.33916
402.93106;244.50835
402.93106;244.50835
403.12213;244.52866
403.12213;244.52866
401.83502;245.54832
401.83502;245.54832
401.2029;244.5513
401.2029;244.5513
403.17383;244.98537
403.17383;244.98537
403.28394;244.74063
403.28394;244.74063
403.2663;244.91754
403.2663;244.91754
403.2663;244.91754
402.71585;245.24387
402.71585;245.24387
402.7609;245.28896
402.7609;245.28896
403.06473;244.05762
402.89938;244.77687
402.91104;244.76321
402.43814;243.86038
402.4374;243.90498
401.89844;244.41962
401.78094;244.38745
402.59488;245.19899
402.59488;245.19899
402.44104;244.49937
402.44104;244.49937
401.1657;245.33096
401.1657;245.33096
401.76285;245.17088
