252.70352;221.30653
254.63817;220.8233
254.63817;220.8233
255.55971;220.55037
258.56174;221.79504
258.56174;221.79504
258.56174;221.79504
257.30112;218.58731
257.30112;218.58731
262.76483;221.9635
262.76483;221.9635
257.07086;213.80682
257.07086;213.80682
261.45248;216.7315
261.45248;216.7315
250.40312;204.28786
250.40312;204.28786
260.4186;210.74548
260.4186;210.74548
254.87671;203.467
254.87671;203.467
250.41753;195.45345
250.41753;195.45345
245.81425;188.87457
245.81425;188.87457
246.34982;185.85374
246.34982;185.85374
254.39268;192.97241
254.39268;192.97241
253.99167;189.22762
253.99167;189.22762
261.19528;196.99059
261.19528;196.99059
272.67062;210.47417
272.67062;210.47417
281.67844;219.0221
281.67844;219.0221
288.0186;225.96707
288.0186;225.96707
291.8909;228.3716
291.8909;228.3716
294.3213;231.43608
294.3213;231.43608
295.30783;230.86783
295.30783;230.86783
296.09534;232.21292
296.09534;232.21292
296.82303;231.46115
296.82303;231.46115
297.15323;232.0607
297.15323;232.0607
297.25812;231.87933
297.25812;231.87933
298.56128;233.15132
298.56128;233.15132
298.00708;232.71068
298.00708;232.71068
298.42398;232.8672
298.42398;232.8672
298.17212;233.16212
298.17212;233.16212
298.94638;233.21542
298.94638;233.21542
297.75626;231.25362
297.75626;231.25362
297.315;231.45174
297.315;231.45174
296.6197;231.93672
296.6197;231.93672
295.6464;230.61334
295.6464;230.61334
294.78256;230.77718
294.78256;230.77718
293.60696;229.46532
293.60696;229.46532
292.70703;227.7367
292.70703;227.7367
289.87546;226.52448
289.87546;226.52448
288.9684;226.65794
288.9684;226.65794
286.48093;226.07974
286.48093;226.07974
285.50436;225.04135
285.50436;225.04135
282.39008;224.3032
282.39008;224.3032
280.74066;223.73389
280.74066;223.73389
277.98224;221.17421
277.98224;221.17421
275.995;220.45656
275.995;220.45656
273.4446;218.85754
273.4446;218.85754
271.3228;218.08948
271.3228;218.08948
269.5643;216.70723
269.5643;216.70723
267.52344;215.73422
267.52344;215.73422
265.3481;215.84882
265.3481;215.84882
262.80423;215.6682
262.80423;215.6682
261.03818;216.07144
261.03818;216.07144
259.77713;216.39886
259.77713;216.39886
257.19482;217.05368
257.19482;217.05368
256.0984;216.69594
256.0984;216.69594
254.27606;217.45293
254.27606;217.45293
251.81181;218.01932
251.81181;218.01932
249.53992;218.84222
249.53992;218.84222
248.05666;220.34615
248.05666;220.34615
245.52806;221.54459
245.52806;221.54459
243.8634;222.76868
243.8634;222.76868
241.33566;224.16635
241.33566;224.16635
239.15091;225.68317
239.15091;225.68317
236.14345;227.83606
236.14345;227.83606
232.93036;229.66202
232.93036;229.66202
231.01843;230.40005
231.01843;230.40005
228.46248;231.66321
228.46248;231.66321
226.26181;233.00604
226.26181;233.00604
224.53168;233.76663
224.53168;233.76663
223.17622;234.04277
223.17622;234.04277
221.52426;234.47351
221.52426;234.47351
220.42737;234.87517
220.42737;234.87517
219.61758;235.56921
219.61758;235.56921
220.01245;235.20177
220.01245;235.20177
220.07318;235.57458
220.07318;235.57458
220.91046;235.06667
220.91046;235.06667
221.76923;235.23804
221.76923;235.23804
222.30988;234.08151
222.30988;234.08151
223.70697;234.16803
223.70697;234.16803
224.8708;232.97554
224.8708;232.97554
226.0454;232.622
226.0454;232.622
227.67238;231.32704
227.67238;231.32704
228.80608;230.95578
228.80608;230.95578
230.05713;230.09998
230.05713;230.09998
231.15086;229.73471
231.15086;229.73471
231.59634;229.04745
231.59634;229.04745
233.1474;228.98633
233.1474;228.98633
233.70135;227.39351
233.70135;227.39351
234.18462;226.80922
234.18462;226.80922
235.20935;226.99788
235.20935;226.99788
236.37425;226.20367
236.37425;226.20367
236.54507;225.2881
236.54507;225.2881
237.32298;225.24884
237.32298;225.24884
237.92513;225.41211
237.92513;225.41211
238.46046;224.89157
238.46046;224.89157
239.74121;225.47977
239.74121;225.47977
239.99683;226.16039
239.99683;226.16039
240.42119;226.02477
240.42119;226.02477
241.04369;226.13077
241.04369;226.13077
241.28255;226.3641
241.28255;226.3641
241.67729;226.50598
241.67729;226.50598
242.16652;226.87572
242.16652;226.87572
242.43896;227.96758
242.43896;227.96758
242.5393;228.60843
242.5393;228.60843
242.56924;229.75858
242.56924;229.75858
242.83662;229.44826
242.83662;229.44826
241.99478;230.20012
241.99478;230.20012
242.52629;230.37009
242.52629;230.37009
242.55579;230.9988
242.55579;230.9988
242.17386;230.93173
242.17386;230.93173
241.91214;231.34935
241.91214;231.34935
241.6601;231.43425
241.6601;231.43425
241.52722;230.58049
